DATAFLOW;LAST UPDATE;freq;nrg_bal;siec;unit;geo;TIME_PERIOD;OBS_VALUE;OBS_FLAG
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;IT;2019;343226049;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;IT;2020;341278697;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;IT;2021;351976311;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;IT;2022;327477107;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2000;43720889;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2001;46631000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2002;41308444;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2003;49325611;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2004;44188053;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2005;40408593;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2006;48991770;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2007;52109908;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2008;50350586;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2009;55656877;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2010;63489983;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2011;59753491;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2012;50642853;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2013;61649626;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2014;71032344;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2015;64738278;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2016;72452164;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2017;63456638;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2018;71048021;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2019;70478944;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2020;74077195;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2021;77186572;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA000;GWH;PT;2022;75811493;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2000;60000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2001;116000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2002;188000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2003;313000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2004;557000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2005;1282000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2006;2220000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2007;3075000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2008;4420000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2009;6583000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2010;11729000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2011;19599000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2012;26380000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2013;31010000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2014;36056000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2015;38726000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2016;38098000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2017;39401000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2018;43459000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2019;44383000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2020;49496000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2021;50472000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;DE;2022;60304000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2000;14000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2001;17000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2002;18000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2003;20000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2004;23743;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2005;47979;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2006;124968;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2007;507198;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2008;2562000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2009;5961000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2010;6425000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2011;7440000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2012;8192581;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2013;8326097;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2014;8217637;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2015;8266217;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2016;8063530;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2017;8514000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2018;7877000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2019;9420000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2020;15675000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2021;21922000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;ES;2022;31187000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2000;113220;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2001;180502;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2002;266236;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2003;415335;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2004;690913;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2005;1458688;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2006;2489470;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2007;3766517;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2008;7421474;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2009;14000981;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2010;22462863;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2011;45329533;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2012;66366364;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2013;79365983;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2014;88717134;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2015;95262017;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2016;95456113;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2017;102050043;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2018;108078726;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2019;118010296;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2020;139803322;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2021;159073315;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;EU27_2020;2022;205713195;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2000;5223;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2001;6161;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2002;7104;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2003;7767;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2004;8448;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2005;10501;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2006;12103;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2007;17572;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2008;41692;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2009;173971;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2010;620000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2011;2333809;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2012;4427939;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2013;5193598;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2014;6391620;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2015;7753821;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2016;8659959;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2017;9586608;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2018;10808150;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2019;12165282;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2020;13189172;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2021;15356910;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;FR;2022;19627696;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2000;18000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2001;19000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2002;21000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2003;24000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2004;29000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2005;31000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2006;35000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2007;38953;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2008;192965;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2009;676481;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2010;1905661;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2011;10795723;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2012;18861732;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2013;21588622;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2014;22306365;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2015;22942192;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2016;22104259;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2017;24377711;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2018;22653838;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2019;23688900;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2020;24941504;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2021;25038990;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;IT;2022;28121457;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2000;1000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2001;1000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2002;2000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2003;3000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2004;3000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2005;3000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2006;4800;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2007;24000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2008;40534;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2009;160000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2010;211330;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2011;279929;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2012;392645;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2013;479140;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2014;627316;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2015;796155;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2016;870603;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2017;991546;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2018;1005897;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2019;1342252;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2020;1715590;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2021;2237164;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;RA420;GWH;PT;2022;3519034;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2000;4008078213;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2001;4123108796;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2002;4033975549;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2003;4046185299;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2004;4075797439;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2005;4058468566;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2006;4182422764;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2007;3983606682;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2008;4032299385;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2009;3770990994;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2010;3966105309;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2011;3762111281;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2012;3793093339;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2013;3873576023;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2014;3708356542;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2015;3727594069;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2016;3754695964;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2017;3771383703;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2018;3681588142;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2019;3599635440;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2020;3328611334;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2021;3462842599;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;DE;2022;3299935173;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2000;1512335560;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2001;1558557072;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2002;1602233892;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2003;1656730398;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2004;1730668808;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2005;1772256065;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2006;1778387885;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2007;1806626147;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2008;1749716537;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2009;1616254706;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2010;1611184007;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2011;1606227516;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2012;1598772302;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2013;1488239780;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2014;1466307974;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2015;1516567117;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2016;1528592105;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2017;1594933328;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2018;1596356488;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2019;1558601938;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2020;1374290841;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2021;1456645679;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;ES;2022;1490031198;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2000;17893160927;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2001;18348857925;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2002;18386330808;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2003;18840011070;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2004;19110488435;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2005;19201000508;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2006;19398288154;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2007;19180071358;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2008;19127651169;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2009;17970257255;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2010;18682242100;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2011;18148159844;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2012;17889672252;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2013;17686999789;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2014;17079771202;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2015;17225339346;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2016;17437227178;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2017;17778387596;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2018;17625789182;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2019;17466236865;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2020;16040366177;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2021;17008320108;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;EU27_2020;2022;16239191811;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2000;3009059572;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2001;3102886616;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2002;3109727278;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2003;3186016988;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2004;3240469195;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2005;3253091170;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2006;3207564030;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2007;3179446290;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2008;3193216615;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2009;3069521569;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2010;3163377435;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;GAE;TOTAL;GWH;FR;2011;3108136801;
